symbol,date,price,action,trade_profit,total_profit
GVL,2024-05-30,465.0,Buy,,
GVL,2024-06-24,596.0,Sell,131.0,142.40000000000003
GVL,2024-07-09,599.0,Buy,,
GVL,2024-07-14,620.0,Sell,21.0,163.40000000000003
GVL,2025-01-08,565.0,Buy,,
GVL,2025-01-12,546.1,Sell,-18.899999999999977,144.50000000000006
GVL,,,STOCK_PROFIT,,144.50000000000006
H8020,2024-06-04,9.14,Buy,,
H8020,2024-06-12,8.81,Sell,-0.33000000000000007,-0.33000000000000007
H8020,2024-06-25,9.1,Buy,,
H8020,2024-06-26,9.09,Sell,-0.009999999999999787,-0.33999999999999986
H8020,2024-08-15,10.13,Buy,,
H8020,2024-09-01,10.07,Sell,-0.0600000000000005,-0.40000000000000036
H8020,2024-09-29,9.95,Buy,,
H8020,2024-10-02,10.0,Sell,0.05000000000000071,-0.34999999999999964
H8020,2024-10-17,10.18,Buy,,
H8020,2024-10-20,10.2,Sell,0.019999999999999574,-0.33000000000000007
H8020,2024-12-03,10.26,Buy,,
H8020,2024-12-12,10.15,Sell,-0.10999999999999943,-0.4399999999999995
H8020,2025-04-02,10.5,Buy,,
H8020,2025-04-07,10.39,Sell,-0.10999999999999943,-0.5499999999999989
H8020,2025-04-17,10.62,Buy,,
H8020,2025-05-08,10.61,Sell,-0.009999999999999787,-0.5599999999999987
H8020,,,STOCK_PROFIT,,-0.5599999999999987
HATHY,2024-06-30,918.1,Buy,,
HATHY,2024-08-07,1645.0,Sell,726.9,726.9
HATHY,2024-11-20,1454.5,Buy,,
HATHY,2024-12-02,1490.0,Sell,35.5,762.4
HATHY,,,STOCK_PROFIT,,762.4
HBL,2023-12-17,206.0,Buy,,
HBL,2024-01-02,206.0,Sell,0.0,0.0
HBL,2024-07-25,253.5,Buy,,
HBL,2024-08-01,266.0,Sell,12.5,12.5
HBL,2024-11-14,262.0,Buy,,
HBL,2024-11-20,256.0,Sell,-6.0,6.5
HBL,,,STOCK_PROFIT,,6.5
HDHPC,2021-04-05,143.0,Buy,,
HDHPC,2021-04-27,157.0,Sell,14.0,14.0
HDHPC,2021-05-22,221.0,Buy,,
HDHPC,2021-06-01,260.0,Sell,39.0,53.0
HDHPC,2024-01-28,153.3,Buy,,
HDHPC,2024-01-31,151.0,Sell,-2.3000000000000114,50.69999999999999
HDHPC,2024-07-22,168.9,Buy,,
HDHPC,2024-07-30,185.0,Sell,16.099999999999994,66.79999999999998
HDHPC,2025-02-27,213.0,Buy,,
HDHPC,2025-03-11,203.2,Sell,-9.800000000000011,56.99999999999997
HDHPC,,,STOCK_PROFIT,,56.99999999999997
HDL,2021-04-11,4401.0,Buy,,
HDL,2021-04-19,4363.0,Sell,-38.0,-38.0
HDL,2021-05-08,4466.0,Buy,,
HDL,2021-05-15,4643.0,Sell,177.0,139.0
HDL,2021-05-26,4501.0,Buy,,
HDL,2021-05-30,4432.0,Sell,-69.0,70.0
HDL,2021-07-07,5515.0,Buy,,
HDL,2021-08-23,7350.0,Sell,1835.0,1905.0
HDL,2021-11-02,7101.0,Buy,,
HDL,2021-11-13,6910.0,Sell,-191.0,1714.0
HDL,2022-12-11,3818.0,Buy,,
HDL,2023-01-03,2770.6,Sell,-1047.4,666.5999999999999
HDL,2023-07-20,2281.2,Buy,,
HDL,2023-07-30,2243.0,Sell,-38.19999999999982,628.4000000000001
HDL,2024-08-14,1549.0,Buy,,
HDL,2024-08-25,1468.0,Sell,-81.0,547.4000000000001
HDL,,,STOCK_PROFIT,,547.4000000000001
HEI,2023-04-23,442.0,Buy,,
HEI,2023-04-30,447.9,Sell,5.899999999999977,5.899999999999977
HEI,2023-06-21,553.0,Buy,,
HEI,2023-07-05,590.0,Sell,37.0,42.89999999999998
HEI,2023-12-24,606.3,Buy,,
HEI,2024-01-02,627.0,Sell,20.700000000000045,63.60000000000002
HEI,2024-01-14,642.4,Buy,,
HEI,2024-01-21,659.0,Sell,16.600000000000023,80.20000000000005
HEI,,,STOCK_PROFIT,,80.20000000000005
HEIP,2023-06-08,316.0,Buy,,
HEIP,2023-07-04,390.0,Sell,74.0,74.0
HEIP,2023-07-16,460.0,Buy,,
HEIP,2023-07-24,429.0,Sell,-31.0,43.0
HEIP,2023-12-10,428.0,Buy,,
HEIP,2023-12-13,397.7,Sell,-30.30000000000001,12.699999999999989
HEIP,2024-07-09,367.5,Buy,,
HEIP,2024-07-10,347.0,Sell,-20.5,-7.800000000000011
HEIP,2024-07-30,388.6,Buy,,
HEIP,2024-08-05,401.9,Sell,13.299999999999955,5.499999999999943
HEIP,2024-11-14,465.9,Buy,,
HEIP,2024-11-24,504.9,Sell,39.0,44.49999999999994
HEIP,,,STOCK_PROFIT,,44.49999999999994
HHL,2023-12-17,261.0,Buy,,
HHL,2023-12-28,352.0,Sell,91.0,91.0
HHL,2024-03-06,334.0,Buy,,
HHL,2024-03-17,321.2,Sell,-12.800000000000011,78.19999999999999
HHL,2024-03-25,355.0,Buy,,
HHL,2024-04-03,362.5,Sell,7.5,85.69999999999999
HHL,2024-07-22,420.0,Buy,,
HHL,2024-07-28,409.0,Sell,-11.0,74.69999999999999
HHL,2024-11-20,495.0,Buy,,
HHL,2024-12-08,509.0,Sell,14.0,88.69999999999999
HHL,2024-12-17,525.0,Buy,,
HHL,2024-12-18,523.0,Sell,-2.0,86.69999999999999
HHL,2025-01-15,536.3,Buy,,
HHL,2025-01-16,562.5,Sell,26.200000000000045,112.90000000000003
HHL,2025-01-27,580.9,Buy,,
HHL,2025-02-16,590.0,Sell,9.100000000000023,122.00000000000006
HHL,2025-03-05,580.0,Buy,,
HHL,2025-03-09,562.0,Sell,-18.0,104.00000000000006
HHL,,,STOCK_PROFIT,,104.00000000000006
HIDCL,2021-04-04,437.0,Buy,,
HIDCL,2021-04-12,422.0,Sell,-15.0,-15.0
HIDCL,2021-05-16,556.0,Buy,,
HIDCL,2021-05-19,541.0,Sell,-15.0,-30.0
HIDCL,2021-05-26,577.0,Buy,,
HIDCL,2021-06-05,542.0,Sell,-35.0,-65.0
HIDCL,2021-08-09,487.0,Buy,,
HIDCL,2021-08-10,470.5,Sell,-16.5,-81.5
HIDCL,2022-02-06,350.1,Buy,,
HIDCL,2022-02-12,317.9,Sell,-32.200000000000045,-113.70000000000005
HIDCL,2023-06-22,198.5,Buy,,
HIDCL,2023-06-28,193.0,Sell,-5.5,-119.20000000000005
HIDCL,2023-12-17,182.1,Buy,,
HIDCL,2024-01-02,182.8,Sell,0.700000000000017,-118.50000000000003
HIDCL,2024-01-28,191.0,Buy,,
HIDCL,2024-02-01,188.0,Sell,-3.0,-121.50000000000003
HIDCL,2024-08-07,255.0,Buy,,
HIDCL,2024-08-25,301.0,Sell,46.0,-75.50000000000003
HIDCL,2025-02-23,274.0,Buy,,
HIDCL,2025-03-10,274.0,Sell,0.0,-75.50000000000003
HIDCL,2025-04-02,275.03,Buy,,
HIDCL,2025-04-24,315.74,Sell,40.710000000000036,-34.78999999999999
HIDCL,2025-05-27,295.96,Buy,,
HIDCL,2025-06-15,304.08,Sell,8.120000000000005,-26.669999999999987
HIDCL,,,STOCK_PROFIT,,-26.669999999999987
HIDCLP,2023-12-14,103.5,Buy,,
HIDCLP,2023-12-27,107.0,Sell,3.5,3.5
HIDCLP,2024-07-24,108.1,Buy,,
HIDCLP,2024-08-07,116.0,Sell,7.900000000000006,11.400000000000006
HIDCLP,2024-08-25,175.0,Buy,,
HIDCLP,2024-09-01,172.8,Sell,-2.1999999999999886,9.200000000000017
HIDCLP,2024-10-24,182.8,Buy,,
HIDCLP,2024-10-27,180.5,Sell,-2.3000000000000114,6.900000000000006
HIDCLP,2025-04-08,176.01,Buy,,
HIDCLP,2025-05-05,212.94,Sell,36.93000000000001,43.83000000000001
HIDCLP,2025-06-09,211.76,Buy,,
HIDCLP,2025-06-17,217.1,Sell,5.340000000000003,49.170000000000016
HIDCLP,,,STOCK_PROFIT,,49.170000000000016
HLBSL,2024-03-25,678.0,Buy,,
HLBSL,2024-03-28,688.3,Sell,10.299999999999955,10.299999999999955
HLBSL,2024-04-14,744.4,Buy,,
HLBSL,2024-04-21,735.9,Sell,-8.5,1.7999999999999545
HLBSL,2024-05-07,856.7,Buy,,
HLBSL,2024-06-09,1320.0,Sell,463.29999999999995,465.0999999999999
HLBSL,2024-06-24,1298.0,Buy,,
HLBSL,2024-06-27,1300.0,Sell,2.0,467.0999999999999
HLBSL,2024-06-30,1298.9,Buy,,
HLBSL,2024-07-01,1287.0,Sell,-11.900000000000091,455.1999999999998
HLBSL,2024-07-24,1287.0,Buy,,
HLBSL,2024-07-29,1273.0,Sell,-14.0,441.1999999999998
HLBSL,2025-02-09,1027.2,Buy,,
HLBSL,2025-02-10,1039.9,Sell,12.700000000000045,453.89999999999986
HLBSL,2025-02-23,1087.0,Buy,,
HLBSL,2025-03-03,1052.0,Sell,-35.0,418.89999999999986
HLBSL,,,STOCK_PROFIT,,418.89999999999986
HLI,2023-12-17,452.0,Buy,,
HLI,2023-12-27,447.0,Sell,-5.0,-5.0
HLI,2024-01-11,421.9,Buy,,
HLI,2024-01-22,412.8,Sell,-9.099999999999966,-14.099999999999966
HLI,2024-08-07,490.5,Buy,,
HLI,2024-08-25,525.0,Sell,34.5,20.400000000000034
HLI,,,STOCK_PROFIT,,20.400000000000034
HPPL,2021-08-14,700.0,Buy,,
HPPL,2021-08-23,613.0,Sell,-87.0,-87.0
HPPL,2023-07-11,293.7,Buy,,
HPPL,2023-07-16,285.9,Sell,-7.800000000000011,-94.80000000000001
HPPL,2023-12-17,249.3,Buy,,
HPPL,2023-12-24,244.0,Sell,-5.300000000000011,-100.10000000000002
HPPL,2024-01-10,233.1,Buy,,
HPPL,2024-01-25,279.8,Sell,46.70000000000002,-53.400000000000006
HPPL,2024-07-28,342.0,Buy,,
HPPL,2024-08-06,342.0,Sell,0.0,-53.400000000000006
HPPL,2024-08-21,395.0,Buy,,
HPPL,2024-08-28,394.0,Sell,-1.0,-54.400000000000006
HPPL,2024-12-05,416.0,Buy,,
HPPL,2024-12-16,388.0,Sell,-28.0,-82.4
HPPL,2025-01-09,454.3,Buy,,
HPPL,2025-02-10,589.5,Sell,135.2,52.79999999999998
HPPL,2025-03-19,604.4,Buy,,
HPPL,2025-03-24,585.12,Sell,-19.279999999999973,33.52000000000001
HPPL,,,STOCK_PROFIT,,33.52000000000001
HRL,2024-07-25,656.9,Buy,,
HRL,2024-08-25,922.0,Sell,265.1,265.1
HRL,2025-04-08,1039.66,Buy,,
HRL,2025-04-20,1004.34,Sell,-35.32000000000005,229.77999999999997
HRL,,,STOCK_PROFIT,,229.77999999999997
HURJA,2021-04-19,368.0,Buy,,
HURJA,2021-05-08,363.0,Sell,-5.0,-5.0
HURJA,2021-05-22,386.0,Buy,,
HURJA,2021-05-30,378.0,Sell,-8.0,-13.0
HURJA,2022-01-12,479.0,Buy,,
HURJA,2022-01-19,531.0,Sell,52.0,39.0
HURJA,2023-01-16,372.0,Buy,,
HURJA,2023-02-01,373.0,Sell,1.0,40.0
HURJA,2024-01-11,285.0,Buy,,
HURJA,2024-01-24,284.0,Sell,-1.0,39.0
HURJA,2024-02-04,299.0,Buy,,
HURJA,2024-02-25,303.5,Sell,4.5,43.5
HURJA,2024-03-28,315.7,Buy,,
HURJA,2024-04-04,295.0,Sell,-20.69999999999999,22.80000000000001
HURJA,2025-04-30,260.89,Buy,,
HURJA,2025-05-14,257.72,Sell,-3.169999999999959,19.630000000000052
HURJA,2025-06-15,255.16,Buy,,
HURJA,2025-06-17,265.0,Sell,9.840000000000003,29.470000000000056
HURJA,,,STOCK_PROFIT,,29.470000000000056
ICFC,2021-05-09,315.0,Buy,,
ICFC,2021-05-31,417.0,Sell,102.0,102.0
ICFC,2021-07-07,525.0,Buy,,
ICFC,2021-07-26,660.0,Sell,135.0,237.0
ICFC,2021-08-08,739.2,Buy,,
ICFC,2021-08-30,1068.9,Sell,329.70000000000005,566.7
ICFC,2023-06-15,460.0,Buy,,
ICFC,2023-07-03,499.8,Sell,39.80000000000001,606.5
ICFC,2023-07-16,525.0,Buy,,
ICFC,2023-07-25,514.0,Sell,-11.0,595.5
ICFC,2024-02-26,499.9,Buy,,
ICFC,2024-02-29,471.6,Sell,-28.299999999999955,567.2
ICFC,2024-05-07,515.0,Buy,,
ICFC,2024-05-14,518.0,Sell,3.0,570.2
ICFC,2024-07-29,700.0,Buy,,
ICFC,2024-08-06,679.0,Sell,-21.0,549.2
ICFC,2024-08-18,814.1,Buy,,
ICFC,2024-08-29,776.2,Sell,-37.89999999999998,511.30000000000007
ICFC,2024-11-13,806.3,Buy,,
ICFC,2024-11-19,766.0,Sell,-40.299999999999955,471.0000000000001
ICFC,,,STOCK_PROFIT,,471.0000000000001
ICFCD88,,,STOCK_PROFIT,,0
IGI,2021-03-28,1075.0,Buy,,
IGI,2021-04-06,1218.0,Sell,143.0,143.0
IGI,2021-04-28,1170.0,Buy,,
IGI,2021-05-08,1117.0,Sell,-53.0,90.0
IGI,2021-05-22,1336.0,Buy,,
IGI,2021-05-31,1315.0,Sell,-21.0,69.0
IGI,2022-01-05,1059.0,Buy,,
IGI,2022-01-23,1167.0,Sell,108.0,177.0
IGI,2023-06-21,547.0,Buy,,
IGI,2023-07-03,583.0,Sell,36.0,213.0
IGI,2023-12-17,557.9,Buy,,
IGI,2023-12-27,574.0,Sell,16.100000000000023,229.10000000000002
IGI,2024-01-22,541.0,Buy,,
IGI,2024-02-01,571.0,Sell,30.0,259.1
IGI,2024-07-16,567.0,Buy,,
IGI,2024-07-30,637.0,Sell,70.0,329.1
IGI,,,STOCK_PROFIT,,329.1
IHL,2023-12-03,248.7,Buy,,
IHL,2023-12-04,235.0,Sell,-13.699999999999989,-13.699999999999989
IHL,2024-01-18,322.0,Buy,,
IHL,2024-01-22,312.0,Sell,-10.0,-23.69999999999999
IHL,2024-02-04,322.0,Buy,,
IHL,2024-02-20,383.7,Sell,61.69999999999999,38.0
IHL,2024-04-07,383.0,Buy,,
IHL,2024-04-16,384.9,Sell,1.8999999999999773,39.89999999999998
IHL,2024-05-14,391.9,Buy,,
IHL,2024-05-27,395.9,Sell,4.0,43.89999999999998
IHL,2024-06-12,415.0,Buy,,
IHL,2024-06-27,427.0,Sell,12.0,55.89999999999998
IHL,2024-07-11,450.0,Buy,,
IHL,2024-07-21,490.0,Sell,40.0,95.89999999999998
IHL,2024-07-30,538.4,Buy,,
IHL,2024-08-01,529.0,Sell,-9.399999999999977,86.5
IHL,2024-08-14,625.9,Buy,,
IHL,2024-08-25,576.0,Sell,-49.89999999999998,36.60000000000002
IHL,2024-11-20,585.0,Buy,,
IHL,2024-12-02,597.0,Sell,12.0,48.60000000000002
IHL,2025-01-13,663.0,Buy,,
IHL,2025-02-06,799.9,Sell,136.89999999999998,185.5
IHL,,,STOCK_PROFIT,,185.5
ILBS,2021-04-19,1669.0,Buy,,
ILBS,2021-04-24,1655.0,Sell,-14.0,-14.0
ILBS,2021-05-08,1784.0,Buy,,
ILBS,2021-05-26,1805.0,Sell,21.0,7.0
ILBS,2021-06-12,1862.0,Buy,,
ILBS,2021-06-19,1770.0,Sell,-92.0,-85.0
ILBS,2021-07-14,1845.0,Buy,,
ILBS,2021-08-03,2063.0,Sell,218.0,133.0
ILBS,2024-01-25,810.9,Buy,,
ILBS,2024-01-28,759.0,Sell,-51.89999999999998,81.10000000000002
ILBS,2024-03-25,870.0,Buy,,
ILBS,2024-03-27,908.0,Sell,38.0,119.10000000000002
ILBS,2024-04-14,971.0,Buy,,
ILBS,2024-04-25,923.6,Sell,-47.39999999999998,71.70000000000005
ILBS,2024-05-16,1379.9,Buy,,
ILBS,2024-05-22,1479.0,Sell,99.09999999999991,170.79999999999995
ILBS,2025-02-16,1032.0,Buy,,
ILBS,2025-02-25,1037.0,Sell,5.0,175.79999999999995
ILBS,,,STOCK_PROFIT,,175.79999999999995
ILI,2023-12-24,590.0,Buy,,
ILI,2024-01-01,588.2,Sell,-1.7999999999999545,-1.7999999999999545
ILI,2024-01-22,553.0,Buy,,
ILI,2024-01-25,536.0,Sell,-17.0,-18.799999999999955
ILI,2025-02-23,521.0,Buy,,
ILI,2025-02-27,504.1,Sell,-16.899999999999977,-35.69999999999993
ILI,,,STOCK_PROFIT,,-35.69999999999993
JBBD87,2024-05-07,975.5,Buy,,
JBBD87,2024-05-20,965.0,Sell,-10.5,-10.5
JBBD87,2024-06-12,979.1,Buy,,
JBBD87,2024-07-14,973.0,Sell,-6.100000000000023,-16.600000000000023
JBBD87,2024-08-13,1005.0,Buy,,
JBBD87,2024-09-16,1015.0,Sell,10.0,-6.600000000000023
JBBD87,2024-11-17,1072.0,Buy,,
JBBD87,2025-01-19,1059.9,Sell,-12.099999999999909,-18.699999999999932
JBBD87,,,STOCK_PROFIT,,-18.699999999999932
JBBL,2021-04-05,249.0,Buy,,
JBBL,2021-04-19,267.0,Sell,18.0,18.0
JBBL,2021-05-08,265.0,Buy,,
JBBL,2021-06-15,472.0,Sell,207.0,225.0
JBBL,2021-07-05,433.0,Buy,,
JBBL,2021-07-26,483.0,Sell,50.0,275.0
JBBL,2021-08-14,555.0,Buy,,
JBBL,2021-08-23,582.0,Sell,27.0,302.0
JBBL,2023-06-22,290.0,Buy,,
JBBL,2023-07-02,288.1,Sell,-1.8999999999999773,300.1
JBBL,2023-07-16,298.0,Buy,,
JBBL,2023-07-30,319.8,Sell,21.80000000000001,321.90000000000003
JBBL,2024-07-16,327.0,Buy,,
JBBL,2024-07-25,349.0,Sell,22.0,343.90000000000003
JBBL,2024-08-21,380.0,Buy,,
JBBL,2024-08-29,382.0,Sell,2.0,345.90000000000003
JBBL,2024-11-20,388.0,Buy,,
JBBL,2024-11-24,374.0,Sell,-14.0,331.90000000000003
JBBL,,,STOCK_PROFIT,,331.90000000000003
JBLB,2022-01-12,4520.0,Buy,,
JBLB,2022-01-18,4530.0,Sell,10.0,10.0
JBLB,2022-02-06,4666.0,Buy,,
JBLB,2022-02-12,4472.0,Sell,-194.0,-184.0
JBLB,2022-03-05,4870.0,Buy,,
JBLB,2022-03-15,4975.0,Sell,105.0,-79.0
JBLB,2023-07-20,1664.0,Buy,,
JBLB,2023-07-30,1557.0,Sell,-107.0,-186.0
JBLB,2023-12-28,1450.0,Buy,,
JBLB,2024-01-03,1369.0,Sell,-81.0,-267.0
JBLB,2024-07-16,1482.0,Buy,,
JBLB,2024-07-30,1680.0,Sell,198.0,-69.0
JBLB,2024-08-07,1626.0,Buy,,
JBLB,2024-08-25,1795.0,Sell,169.0,100.0
JBLB,,,STOCK_PROFIT,,100.0
JFL,2021-05-17,306.0,Buy,,
JFL,2021-06-15,450.0,Sell,144.0,144.0
JFL,2021-07-31,584.0,Buy,,
JFL,2021-08-03,611.0,Sell,27.0,171.0
JFL,2021-08-24,697.0,Buy,,
JFL,2021-09-04,685.8,Sell,-11.200000000000045,159.79999999999995
JFL,2021-11-02,660.0,Buy,,
JFL,2021-11-20,720.0,Sell,60.0,219.79999999999995
JFL,2023-06-19,417.9,Buy,,
JFL,2023-07-02,396.0,Sell,-21.899999999999977,197.89999999999998
JFL,2023-07-16,409.0,Buy,,
JFL,2023-07-25,408.0,Sell,-1.0,196.89999999999998
JFL,2024-01-11,365.0,Buy,,
JFL,2024-01-23,362.0,Sell,-3.0,193.89999999999998
JFL,2024-02-13,363.0,Buy,,
JFL,2024-02-22,363.0,Sell,0.0,193.89999999999998
JFL,2024-04-07,420.2,Buy,,
JFL,2024-05-06,502.1,Sell,81.90000000000003,275.8
JFL,2024-05-21,540.1,Buy,,
JFL,2024-05-26,527.1,Sell,-13.0,262.8
JFL,2024-06-19,555.0,Buy,,
JFL,2024-06-20,555.0,Sell,0.0,262.8
JFL,2024-07-09,650.0,Buy,,
JFL,2024-07-16,718.0,Sell,68.0,330.8
JFL,2024-12-02,948.6,Buy,,
JFL,2024-12-03,885.1,Sell,-63.5,267.3
JFL,2024-12-22,932.0,Buy,,
JFL,2024-12-31,750.1,Sell,-181.89999999999998,85.40000000000003
JFL,,,STOCK_PROFIT,,85.40000000000003
JOSHI,2021-04-12,137.0,Buy,,
JOSHI,2021-04-24,137.0,Sell,0.0,0.0
JOSHI,2021-05-22,227.0,Buy,,
JOSHI,2021-05-24,231.0,Sell,4.0,4.0
JOSHI,2021-08-07,430.0,Buy,,
JOSHI,2021-08-09,421.9,Sell,-8.100000000000023,-4.100000000000023
JOSHI,2023-04-18,289.3,Buy,,
JOSHI,2023-04-25,278.0,Sell,-11.300000000000011,-15.400000000000034
JOSHI,2023-07-12,272.0,Buy,,
JOSHI,2023-07-13,268.0,Sell,-4.0,-19.400000000000034
JOSHI,2024-01-11,232.0,Buy,,
JOSHI,2024-01-31,255.5,Sell,23.5,4.099999999999966
JOSHI,2024-02-20,363.0,Buy,,
JOSHI,2024-02-28,389.9,Sell,26.899999999999977,30.999999999999943
JOSHI,2024-08-18,368.8,Buy,,
JOSHI,2024-08-25,367.2,Sell,-1.6000000000000227,29.39999999999992
JOSHI,2024-11-20,338.0,Buy,,
JOSHI,2024-11-25,330.0,Sell,-8.0,21.39999999999992
JOSHI,2024-12-12,414.0,Buy,,
JOSHI,2024-12-29,420.0,Sell,6.0,27.39999999999992
JOSHI,2025-01-21,411.3,Buy,,
JOSHI,2025-02-09,425.0,Sell,13.699999999999989,41.09999999999991
JOSHI,2025-06-17,410.11,Buy,,
JOSHI,2025-06-18,410.11,Sell,0.0,41.09999999999991
JOSHI,,,STOCK_PROFIT,,41.09999999999991
JSLBB,2021-04-04,4310.0,Buy,,
JSLBB,2021-04-17,4400.0,Sell,90.0,90.0
JSLBB,2021-04-25,4632.0,Buy,,
JSLBB,2021-05-05,3972.0,Sell,-660.0,-570.0
JSLBB,2024-02-20,879.9,Buy,,
JSLBB,2024-02-21,863.0,Sell,-16.899999999999977,-586.9
JSLBB,2024-03-17,1024.0,Buy,,
JSLBB,2024-03-25,1002.1,Sell,-21.899999999999977,-608.8
JSLBB,2024-04-14,1186.0,Buy,,
JSLBB,2024-04-24,1116.1,Sell,-69.90000000000009,-678.7
JSLBB,2024-05-12,1191.0,Buy,,
JSLBB,2024-05-26,1334.2,Sell,143.20000000000005,-535.5
JSLBB,2024-06-11,1405.0,Buy,,
JSLBB,2024-06-23,1384.0,Sell,-21.0,-556.5
JSLBB,2024-07-07,1405.0,Buy,,
JSLBB,2024-07-25,1649.0,Sell,244.0,-312.5
JSLBB,2024-08-25,1481.0,Buy,,
JSLBB,2024-08-29,1425.2,Sell,-55.799999999999955,-368.29999999999995
JSLBB,2024-10-01,1680.0,Buy,,
JSLBB,2024-10-08,1549.9,Sell,-130.0999999999999,-498.39999999999986
JSLBB,2024-12-17,1598.0,Buy,,
JSLBB,2024-12-18,1588.0,Sell,-10.0,-508.39999999999986
JSLBB,,,STOCK_PROFIT,,-508.39999999999986
KBL,2021-03-22,300.0,Buy,,
KBL,2021-03-28,299.0,Sell,-1.0,-1.0
KBL,2021-03-29,305.0,Buy,,
KBL,2021-04-19,324.0,Sell,19.0,18.0
KBL,2021-05-09,318.0,Buy,,
KBL,2021-05-10,317.0,Sell,-1.0,17.0
KBL,2021-05-22,341.0,Buy,,
KBL,2021-05-24,337.0,Sell,-4.0,13.0
KBL,2021-08-09,396.0,Buy,,
KBL,2021-08-16,382.0,Sell,-14.0,-1.0
KBL,2025-05-27,215.57,Buy,,
KBL,2025-06-05,212.93,Sell,-2.6399999999999864,-3.6399999999999864
KBL,,,STOCK_PROFIT,,-3.6399999999999864
KBSH,2024-02-18,1081.0,Buy,,
KBSH,2024-02-21,1052.0,Sell,-29.0,-29.0
KBSH,2024-03-17,1030.0,Buy,,
KBSH,2024-04-03,999.0,Sell,-31.0,-60.0
KBSH,2024-05-21,1175.0,Buy,,
KBSH,2024-05-22,1128.0,Sell,-47.0,-107.0
KBSH,2024-05-29,1123.0,Buy,,
KBSH,2024-05-30,1124.0,Sell,1.0,-106.0
KBSH,2024-06-19,1703.0,Buy,,
KBSH,2024-06-26,1543.9,Sell,-159.0999999999999,-265.0999999999999
KBSH,2024-07-16,1474.0,Buy,,
KBSH,2024-07-24,1490.0,Sell,16.0,-249.0999999999999
KBSH,2024-09-11,1980.0,Buy,,
KBSH,2024-09-16,1963.9,Sell,-16.09999999999991,-265.1999999999998
KBSH,2024-10-15,2103.0,Buy,,
KBSH,2024-11-14,2585.0,Sell,482.0,216.80000000000018
KBSH,,,STOCK_PROFIT,,216.80000000000018
KDBY,2023-06-18,8.69,Buy,,
KDBY,2023-07-03,8.83,Sell,0.14000000000000057,0.14000000000000057
KDBY,2023-07-11,9.16,Buy,,
KDBY,2023-07-18,9.33,Sell,0.16999999999999993,0.3100000000000005
KDBY,2023-08-10,9.11,Buy,,
KDBY,2023-08-14,8.67,Sell,-0.4399999999999995,-0.129999999999999
KDBY,2024-01-03,8.59,Buy,,
KDBY,2024-01-10,8.7,Sell,0.10999999999999943,-0.019999999999999574
KDBY,2024-01-18,8.62,Buy,,
KDBY,2024-01-21,8.63,Sell,0.010000000000001563,-0.00999999999999801
KDBY,2024-01-30,9.09,Buy,,
KDBY,2024-01-31,8.87,Sell,-0.22000000000000064,-0.22999999999999865
KDBY,2024-02-05,8.81,Buy,,
KDBY,2024-02-08,8.55,Sell,-0.2599999999999998,-0.48999999999999844
KDBY,2024-02-18,8.56,Buy,,
KDBY,2024-02-29,8.55,Sell,-0.009999999999999787,-0.4999999999999982
KDBY,2024-03-25,8.95,Buy,,
KDBY,2024-03-26,8.56,Sell,-0.3899999999999988,-0.889999999999997
KDBY,2024-04-09,8.82,Buy,,
KDBY,2024-04-10,8.81,Sell,-0.009999999999999787,-0.8999999999999968
KDBY,2024-04-22,8.9,Buy,,
KDBY,2024-04-29,8.48,Sell,-0.41999999999999993,-1.3199999999999967
KDBY,2024-05-14,8.8,Buy,,
KDBY,2024-05-15,8.59,Sell,-0.21000000000000085,-1.5299999999999976
KDBY,2024-05-29,8.9,Buy,,
KDBY,2024-06-05,8.82,Sell,-0.08000000000000007,-1.6099999999999977
KDBY,2024-06-06,9.1,Buy,,
KDBY,2024-06-18,9.35,Sell,0.25,-1.3599999999999977
KDBY,2024-07-17,9.74,Buy,,
KDBY,2024-07-23,10.0,Sell,0.2599999999999998,-1.0999999999999979
KDBY,2024-07-29,10.2,Buy,,
KDBY,2024-07-30,10.15,Sell,-0.049999999999998934,-1.1499999999999968
KDBY,2024-08-07,10.2,Buy,,
KDBY,2024-08-08,10.34,Sell,0.14000000000000057,-1.0099999999999962
KDBY,2025-01-06,9.64,Buy,,
KDBY,2025-01-07,9.55,Sell,-0.08999999999999986,-1.099999999999996
KDBY,2025-03-06,9.65,Buy,,
KDBY,2025-03-09,9.65,Sell,0.0,-1.099999999999996
KDBY,2025-04-24,9.76,Buy,,
KDBY,2025-04-28,9.32,Sell,-0.4399999999999995,-1.5399999999999956
KDBY,2025-06-15,9.52,Buy,,
KDBY,2025-06-17,9.56,Sell,0.040000000000000924,-1.4999999999999947
KDBY,,,STOCK_PROFIT,,-1.4999999999999947
KDL,2023-06-21,930.0,Buy,,
KDL,2023-06-28,975.0,Sell,45.0,45.0
KDL,2023-07-23,1029.9,Buy,,
KDL,2023-08-01,957.0,Sell,-72.90000000000009,-27.90000000000009
KDL,2023-12-17,885.0,Buy,,
KDL,2023-12-27,864.0,Sell,-21.0,-48.90000000000009
KDL,2024-06-02,1255.0,Buy,,
KDL,2024-06-06,1215.0,Sell,-40.0,-88.90000000000009
KDL,2024-07-23,1305.0,Buy,,
KDL,2024-08-06,1299.4,Sell,-5.599999999999909,-94.5
KDL,2024-12-17,1163.0,Buy,,
KDL,2024-12-26,1140.0,Sell,-23.0,-117.5
KDL,2025-02-16,1197.0,Buy,,
